round,api-gateway_energy,client1_energy,client10_energy,client11_energy,client12_energy,client13_energy,client14_energy,client15_energy,client16_energy,client17_energy,client18_energy,client19_energy,client2_energy,client20_energy,client3_energy,client4_energy,client5_energy,client6_energy,client7_energy,client8_energy,client9_energy,hfl-train_energy,hfl-train-model_energy,linkerd-init_energy,linkerd-proxy_energy,orchestrator_energy,policy-enforcer_energy,server_energy,sidecar_energy,timestamp,api-gateway_energy_Anomaly,api-gateway_energy_Anomaly_Score,client1_energy_Anomaly,client1_energy_Anomaly_Score,client10_energy_Anomaly,client10_energy_Anomaly_Score,client11_energy_Anomaly,client11_energy_Anomaly_Score,client12_energy_Anomaly,client12_energy_Anomaly_Score,client13_energy_Anomaly,client13_energy_Anomaly_Score,client14_energy_Anomaly,client14_energy_Anomaly_Score,client15_energy_Anomaly,client15_energy_Anomaly_Score,client16_energy_Anomaly,client16_energy_Anomaly_Score,client17_energy_Anomaly,client17_energy_Anomaly_Score,client18_energy_Anomaly,client18_energy_Anomaly_Score,client19_energy_Anomaly,client19_energy_Anomaly_Score,client2_energy_Anomaly,client2_energy_Anomaly_Score,client20_energy_Anomaly,client20_energy_Anomaly_Score,client3_energy_Anomaly,client3_energy_Anomaly_Score,client4_energy_Anomaly,client4_energy_Anomaly_Score,client5_energy_Anomaly,client5_energy_Anomaly_Score,client6_energy_Anomaly,client6_energy_Anomaly_Score,client7_energy_Anomaly,client7_energy_Anomaly_Score,client8_energy_Anomaly,client8_energy_Anomaly_Score,client9_energy_Anomaly,client9_energy_Anomaly_Score,hfl-train_energy_Anomaly,hfl-train_energy_Anomaly_Score,hfl-train-model_energy_Anomaly,hfl-train-model_energy_Anomaly_Score,linkerd-init_energy_Anomaly,linkerd-init_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,orchestrator_energy_Anomaly,orchestrator_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,server_energy_Anomaly,server_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,exp,K,Z,sigma_ed,sigma_iid
4,369.28200000000015,620.5799999999999,879.0659999999998,701.8470000000002,649.788,774.0210000000002,816.3450000000003,699.3989999999999,738.7350000000001,618.768,636.576,852.3089999999997,680.7569999999996,814.98,653.4270000000001,825.9540000000002,668.3159999999998,737.4719999999998,785.2440000000001,862.7969999999996,626.8500000000004,4223.433000000001,4145.019,0.0,16275.116999999997,170.4270000000001,219.27600000000007,607.815,18454.446,09-05-26-191151,0,0.0017298911841828746,0,0.00145826541878058,0,0.011545512675618125,0,0.004871821863213249,0,0.0013580394910887028,0,0.002650543594886312,0,1.3161362882041505e-06,0,0.003589275703676037,0,0.006939233513439336,0,0.002573425805330848,0,0.008851860554688451,0,0.00563857194844769,0,0.005298261695854595,0,0.00719502341320305,0,0.002597427178600814,0,0.01000965180417468,0,0.0057644167684191006,0,0.004075634829905889,0,0.001962402747971409,0,9.924488708315526e-05,0,0.0037610110995543455,0,0.0008245501706699854,0,0.001185901440371978,0,0.0,0,0.00013031151560846665,0,0.010010779317573715,0,0.003191524737512469,0,0.007199197399981261,0,0.003634273441262631,exp1,5,120,1000.0,10
5,443.277,620.9879999999994,700.8540000000003,658.8359999999993,809.6279999999997,625.4189999999999,761.7420000000002,843.7079999999996,828.0960000000005,720.7110000000007,724.0199999999995,753.4769999999999,681.2040000000006,656.5050000000001,693.7860000000001,836.5799999999999,757.1880000000006,813.9480000000003,714.0990000000002,768.6390000000001,800.6819999999993,4317.278999999998,4229.570999999999,0.0,16504.899,245.20799999999983,198.924,484.7579999999998,18995.834999999995,09-05-26-191151,0,0.0014138937580619737,0,0.0028088768774395534,0,0.00026838774685097877,0,0.001872817205625793,0,0.0053348460174396095,0,0.0021242976429796667,0,0.0031425433547257187,0,0.0025498896470075028,0,0.0015037078318884123,0,0.007478011051161748,1,0.01109912185731049,0,0.008977984223567603,0,0.007789492305066648,0,0.0016529514625625574,0,0.0033920590135848028,0,0.007834645463897866,0,0.003112918783178542,0,0.004669328993089278,0,0.00449825962122985,0,0.007779264852267237,0,0.004388934661189642,0,0.0018147688360714842,0,0.0023756584727333274,0,0.0,0,0.0012742100794597422,0,0.010031959174682747,0,0.020416969120684025,0,0.004704975139629947,0,0.0031019391240411642,exp1,5,120,1000.0,10
6,369.93299999999954,770.7750000000005,719.3219999999992,771.639000000001,624.7470000000003,811.1729999999998,678.3689999999997,683.8410000000003,795.8249999999998,656.4299999999994,944.1450000000004,895.7730000000001,835.5149999999994,803.3729999999996,866.5649999999996,793.3739999999998,614.1899999999996,793.3140000000003,885.8519999999999,737.8230000000003,635.7179999999998,4356.174000000001,4363.908,0.0,16934.199,254.2800000000002,209.91600000000017,584.2470000000003,19383.276000000005,09-05-26-191151,0,0.0021896613855983127,0,0.0008842074189877591,0,0.0024659795197441714,0,0.005937428167743758,0,0.003516397546369149,0,0.005069413088780089,0,0.002970982098963487,0,0.0045022855651804805,0,0.0023395488119180574,0,0.00555473282834551,0,0.003066957923734348,0,0.012593081538854523,0,0.011299890679255298,0,0.0023995211037109165,0,0.0022521700580596937,0,0.00838448876180517,0,0.0009314550955528689,0,0.00028218524262937916,0,0.00578563621123096,0,0.004970527247046025,0,0.0026857741340710617,0,0.0003421874384197665,0,0.0004752799582732059,0,0.0,0,0.0008195715837296946,0,0.0015654344340644555,0,0.015453151110535551,1,0.008989921074079588,0,0.001810347237952481,exp1,5,120,1000.0,10
7,425.7539999999999,622.8509999999997,815.424,638.9549999999999,651.2910000000002,637.6830000000009,916.995,697.6319999999996,742.6799999999994,733.1970000000001,688.0260000000007,641.0550000000003,811.3050000000003,724.1940000000004,697.71,929.3999999999996,637.665,794.5589999999993,766.9619999999995,869.4449999999997,623.2800000000007,4038.819,4052.001,0.0,16331.298000000003,299.60400000000027,346.7879999999998,492.3959999999997,18473.327999999998,09-05-26-191151,0,0.002283492038948398,0,0.0007844473397554674,0,0.003184576373515574,0,0.00826664638365815,0,0.0030819467898183517,0,0.002757689800047536,0,0.0016430469380669943,0,0.0034925165063970365,0,0.0009051300695329112,0,0.0014754621492037712,0,0.0014581886207967742,0,0.004803640112513385,0,0.004469697532509115,0,0.0021637432306433058,0,0.002579464906675849,0,0.016925751221865043,0,0.0017650666744386811,0,0.005256996728514457,0,0.007072101169042749,0,0.0015994064885837822,0,0.004777785635231485,0,0.00017842890029934333,0,0.0006552942883757407,0,0.0,0,0.00022263743714148743,0,0.0005295916549894197,0,0.0034545628303633558,0,0.0005092523253059089,0,0.0007163331235721382,exp1,5,120,1000.0,10
8,362.1480000000006,754.6350000000002,684.7020000000002,782.4299999999994,774.1530000000002,808.436999999999,704.4660000000003,834.7200000000003,888.5010000000011,603.0299999999997,791.4659999999994,752.2379999999994,1004.4089999999997,748.9859999999999,873.9449999999997,760.4369999999999,883.8090000000002,668.844,834.7530000000006,693.2669999999998,850.7280000000001,4684.812,4627.560000000001,0.0,17202.731999999996,199.2389999999996,233.26800000000003,500.9520000000002,19612.208999999995,09-05-26-191151,0,0.0011199919374073886,0,0.0021366339575601967,0,0.006171163339902835,0,0.011008863516476702,0,0.0040692131140495635,0,0.014165950257451432,0,0.0020313253721008784,0,0.005629282112975087,0,0.0005195030706005299,0,0.006940486570430671,0,0.003430675615674589,0,0.004637126348252502,0,0.005919506367856958,0,0.0018719341994664629,0,0.0006230651152129563,0,0.009367032854845109,0,0.008078382359546943,0,0.004067303362958935,0,0.0021179879749467223,0,0.0014927110841071733,0,0.0012270775425394231,0,0.0016806868224553961,0,0.0018595836539666566,0,0.0,0,4.9688066794395525e-06,0,0.00794254164313915,0,0.0029728199314005,0,0.0009221190830236703,0,0.0005692212577610989,exp1,5,120,1000.0,10
9,427.1909999999998,655.5780000000004,914.8110000000006,781.4940000000006,635.0339999999997,618.7259999999997,891.0059999999994,805.2569999999996,708.0720000000001,625.8389999999999,710.2079999999996,668.6909999999998,757.2600000000002,852.5909999999994,709.7310000000007,688.2480000000005,715.5030000000006,762.5400000000009,696.7290000000003,849.4650000000001,651.5639999999994,4132.29,4071.515999999998,0.0,16466.007,269.0790000000002,197.337,572.8800000000001,18455.145000000004,09-05-26-191151,0,0.004722630971033065,0,9.487766927265828e-05,0,0.0043498313865552585,0,0.006775385429647646,0,0.004892576821454914,0,0.005073453027663183,0,0.005919890920511872,0,0.00015773558222670347,0,0.0010192452465614121,0,0.006531134324523319,0,0.0003924879950243654,0,0.005004918548010828,0,0.009842494620636882,0,0.0038965555656643447,0,0.003606391836353001,0,0.0024199073220787515,0,0.010833943100204274,0,0.0027780859961291926,0,0.0023649633159753825,0,0.002165270484807802,0,0.00016085760657547077,0,0.0008305248014989774,0,0.0011668663456829431,0,0.0,0,0.0004635713349500359,0,0.00825463094226378,0,0.006542882982955939,0,0.003526137213003072,0,0.0005677527232195723,exp1,5,120,1000.0,10
10,375.4980000000005,653.6519999999991,688.9319999999989,768.375,805.2119999999995,621.8730000000005,694.8810000000003,824.0190000000002,969.9779999999992,739.3199999999997,874.0530000000008,733.5630000000001,812.1959999999999,675.7199999999993,859.0289999999986,834.9210000000003,726.1949999999997,868.0499999999993,667.1910000000007,707.1869999999999,782.835000000001,4314.191999999999,4286.382,0.0,16807.443,292.45799999999963,224.95200000000025,488.3760000000002,19445.540999999997,09-05-26-191151,0,0.002115807581025947,0,0.0018107148617469149,0,0.0049572987119941014,0,0.000953057455547357,0,0.005139016711105282,0,0.004865835298973775,0,0.0024375724258183795,0,0.0011754128446339052,0,0.0061007589518395355,0,0.005453827586566956,0,0.00818258884796877,0,0.006050631288941372,1,0.016559617834212004,0,0.004930909864978128,1,0.012361966171770378,0,0.0023362124848250454,0,0.00902405702914244,0,4.315391305687033e-06,0,0.004740676801311988,0,0.005265339513599782,0,0.0008414276813687172,0,0.000801729938934792,0,0.0017022725604075861,0,0.0,0,0.00119041634156683,0,0.016012369301955237,0,0.002307430086019635,0,0.003256455301044653,0,0.0003770381130260292,exp1,5,120,1000.0,10
11,361.4849999999997,802.4759999999997,693.126000000002,808.034999999998,664.3829999999998,745.0770000000011,762.1080000000002,750.5339999999997,789.9390000000003,632.1240000000007,696.2789999999986,910.911,722.6790000000001,776.973,708.264000000001,691.4429999999993,617.0099999999993,673.3829999999998,809.9309999999987,704.4510000000009,678.7530000000006,4359.609000000002,4334.436000000001,0.0,16277.432999999997,277.0350000000003,281.52599999999984,580.3769999999995,19019.202,09-05-26-191151,0,0.002968153128876966,0,0.0036601267165672358,0,0.006292075935378838,0,0.0009814996332094539,0,0.002927084766770449,0,0.0009959251479703668,0,0.006798947045209919,0,0.002271788621246801,0,0.0058053843115625225,0,0.006860943367789363,0,0.00468725404003531,0,0.005255713167408471,0,0.010773513988733163,0,0.0035097829588170426,0,0.003974221015419416,0,0.002806101231936836,0,0.009188735463640352,0,0.006163593018669228,0,0.008585789437114938,0,0.006948856789340929,0,0.0015754125364091653,0,0.0008337708695820567,0,0.0014245183937785233,0,0.0,0,0.0003874271708336763,1,0.019748397585019423,0,0.009345435364633725,0,0.003544921027766379,0,0.00038784778779646367,exp1,5,120,1000.0,10
12,448.1400000000003,671.3460000000014,870.5699999999997,710.1030000000028,628.3680000000022,648.7260000000006,814.244999999999,796.8510000000006,706.5359999999982,825.3510000000006,756.3120000000017,765.7620000000006,706.8809999999994,672.1860000000015,699.1890000000003,845.7180000000008,619.4459999999999,918.2970000000004,699.357,919.6319999999996,639.2729999999992,4201.163999999998,4131.483,0.0,16626.012000000002,197.1239999999998,276.0149999999999,484.3020000000006,18964.431,09-05-26-191151,0,0.0007095584988824621,0,0.006489287560058454,0,0.003482195619270212,0,0.004763230256104534,0,0.00420632878634819,0,0.001642491018787523,0,0.0014474233568152473,0,0.007400181139850276,0,0.0039915852972617905,0,0.0015259911871436382,0,0.0011416685565472373,0,0.0012928305095639137,0,0.005418768092385451,0,0.0007101629536797605,0,0.004052587387623263,0,0.00702777173890784,0,0.008124807662889366,0,0.00020010486455931953,0,0.012009728001457526,0,0.004417073212761108,0,0.0024735774162260027,0,0.002348089613667309,0,0.0021735838346041148,0,0.0,0,0.00032060669954572796,0,0.002922725053777303,0,0.0021712277625704768,0,0.004148239268615128,0,0.0006439143280141391,exp1,5,120,1000.0,10
13,359.15399999999954,760.9290000000001,710.4029999999984,802.3469999999979,776.9279999999981,720.623999999998,751.884,749.6550000000007,908.3550000000014,718.134,971.0009999999984,856.6049999999996,882.5220000000008,642.7290000000012,837.7380000000012,728.5859999999993,793.116,717.8550000000014,975.7980000000008,774.2729999999992,753.6929999999993,4524.24,4442.541000000001,0.0,17304.410999999993,177.9300000000003,177.8699999999999,490.4849999999997,20085.779999999995,09-05-26-191151,0,0.0010116326667644338,0,0.006856474658706424,0,0.0021726403658646753,0,0.005821878831133942,0,0.004051466763300343,0,0.0034989459833014436,0,0.003917092945684292,0,0.0030033749878531635,0,0.004987910154220787,0,0.005137575622772894,0,0.008180252331746324,0,0.006773291573775014,0,0.000831460907347592,0,0.005009711351924684,0,0.0021341213711357776,0,0.008634621806037412,0,0.0028286440955417602,0,0.0027206821888648147,0,0.004866330104738276,0,0.0003305635508083493,0,0.002975896047979265,0,0.0008503090267981961,0,0.0004299017582081177,0,0.0,0,0.000564884799351989,0,0.0005758918077393704,0,0.011185966489498267,0,0.0049284384318180885,0,0.0016388433285426385,exp1,5,120,1000.0,10
14,430.0619999999999,650.396999999999,849.1589999999997,685.1670000000013,679.6680000000015,672.3000000000011,838.8060000000005,678.2279999999992,733.4130000000005,609.9929999999986,737.8140000000021,672.9240000000009,706.1219999999994,776.3159999999989,686.9489999999987,661.9080000000013,676.005000000001,726.137999999999,796.5029999999988,897.0149999999994,672.5370000000003,4159.203000000004,4080.1890000000003,0.0,16163.757000000005,276.33299999999963,212.4600000000005,580.2269999999999,18693.369000000002,09-05-26-191151,0,0.0007219683594869297,0,0.0065542191204008005,0,0.005517837887229149,0,0.0007018084748119657,0,0.0015606157590757064,0,0.0003621969148273063,0,0.0011983626631130728,0,0.003562449836481657,0,0.006259586803772421,0,0.004220223665673706,0,0.009613627150262288,0,0.006995572483304013,0,0.0034537603370517755,0,0.009115637668873106,0,0.0009269931145106935,0,0.009963447612705678,0,0.0005220948736271991,0,0.0008485707085977012,0,0.00018684712059582886,0,0.0020681912874240538,0,0.001798054990991782,0,0.0011013476196688188,0,0.000511639064369046,0,0.0,0,0.00016125388873941549,0,0.0006151057385293812,0,0.008725049240367738,0,0.004380800784731853,0,0.002139329984655214,exp1,5,120,1000.0,10
15,350.02499999999964,717.1409999999996,707.0580000000009,669.4349999999995,761.0339999999997,581.5920000000006,724.9680000000008,896.5410000000011,950.7179999999988,716.6219999999994,668.1209999999974,673.3709999999992,907.7610000000004,664.3529999999992,846.9000000000015,890.4509999999991,751.0349999999999,840.7890000000007,743.5020000000004,763.1400000000012,768.8549999999996,4312.4249999999965,4316.3009999999995,0.0,16706.886,256.14900000000034,232.0649999999996,492.9150000000009,19228.647,09-05-26-191151,0,0.0032920202226983386,0,0.010258118342844541,0,0.004594255204717429,0,0.004557150706461177,0,0.0040260191659994005,0,0.002720642974990889,0,0.0027653825483951455,0,0.00018603868118294287,0,0.005293070396749616,0,0.0029061977460576316,0,0.0010788941540411656,0,0.0038348041142122757,0,0.0014467059502429602,0,0.00972752969699181,0,0.00028432527917574,0,0.007162016441700003,0,0.0019726666158004502,0,0.0005534300348657428,0,0.004051711787167095,0,0.004890852264577,0,0.0025831700425669735,0,0.001084865429143711,0,0.0007936059112533256,0,0.0,0,0.0004028364464181977,0,0.0053462852054289856,0,0.007567573581235054,0,0.004042468502150509,0,0.001683655691591207,exp1,5,120,1000.0,10
16,378.6240000000007,795.6540000000005,715.9920000000002,794.7240000000002,680.5709999999981,738.777,690.668999999998,675.5429999999997,687.5610000000015,611.7780000000021,805.9890000000014,897.2189999999991,773.9040000000005,811.5900000000001,693.9809999999998,700.116,604.4879999999994,836.3099999999995,877.8899999999994,681.7199999999993,614.4030000000021,4264.382999999996,4236.251999999997,0.0,16337.225999999995,253.9649999999997,307.99200000000064,589.9799999999977,18934.461,09-05-26-191151,0,0.0015628120853143634,0,0.009860128132012619,0,0.003429153052101952,0,0.005264670472601457,0,0.0031226294618190986,0,0.0030895069599722047,0,0.0009553717170572851,0,0.0036900665341749184,0,0.00015547866683399136,0,0.001728333116552544,0,0.004617532395961466,0,0.0031158175294566937,0,0.004073466642616486,0,0.007864077041288026,0,0.00047247451405471597,0,0.006724472545677429,0,0.001241424290700066,0,0.007825711417402431,0,0.007493579117899468,0,0.0037441415132023204,0,0.006197057994559524,0,0.00019661807490253813,0,0.00013171354776908561,0,0.0,0,0.00025918711448419396,0,0.009134031744224502,0,0.0032608463501639373,0,0.0033266709895646562,0,0.0015056226650042581,exp1,5,120,1000.0,10
17,448.66200000000026,630.1500000000015,839.5619999999999,706.4580000000005,684.0419999999995,589.2689999999984,830.7540000000026,828.3239999999987,732.0419999999995,798.0149999999994,782.1599999999999,703.8809999999994,743.2019999999993,646.6679999999997,662.8409999999985,858.3060000000005,707.8500000000004,888.0,714.4440000000013,809.7000000000007,758.0639999999985,4305.951000000005,4255.890000000003,0.0,16685.718000000004,203.25,248.16899999999896,516.9150000000009,19278.380999999998,09-05-26-191151,0,0.0015101458476275698,0,0.007456785310928776,0,0.005009118395769591,0,0.0054584132077515335,0,1.567873346874915e-05,0,0.00657070473061222,0,9.553420297722659e-05,0,0.0020633025299217345,0,0.0014354354413679549,0,0.00014580546924330973,0,0.005959627314058746,0,0.00013364265541451759,0,0.005935966888740402,0,0.00923772538944792,0,0.002398411563997921,0,0.006089420941488316,0,0.006403918022386101,0,0.006267572811895827,0,0.008257678831237819,0,0.0018015980635918694,0,0.0004742297087062808,0,0.0011740483513907607,0,0.0010407403952216177,0,0.0,0,0.00011574679517506459,0,0.008128234808955276,0,0.0077921365517965024,0,0.0008957322956182068,0,0.0021652026640243127,exp1,5,120,1000.0,10
18,368.5679999999993,716.6759999999977,722.5950000000012,819.384,773.2470000000012,817.5329999999994,694.9889999999996,731.5560000000005,880.527,685.5539999999983,934.8810000000012,775.7580000000016,823.1040000000012,813.2760000000017,827.7120000000014,685.8419999999987,581.6399999999994,793.134,851.5259999999998,677.5650000000005,625.646999999999,4211.394000000002,4161.879000000003,0.0,16735.794000000005,218.6819999999998,157.1940000000004,499.23599999999897,19594.094999999998,09-05-26-191151,0,0.0005603374921032689,0,0.0048750994710067275,0,0.004387893632160189,0,0.004552845312346648,0,0.0002211011143116448,0,0.0008966983940169315,0,0.0030587939621131432,0,0.002998796499768308,0,3.895472617423956e-05,0,0.0017403062789765056,0,0.004084183626281185,0,0.004379034739677379,0,0.0028890783222309535,0,5.708408395338482e-05,0,0.0029296497301344315,0,0.008245811612719561,0,0.005945563046366786,0,0.010139082073008399,0,0.0019637701962553766,0,0.0066802265156587215,0,0.00671681763707227,0,0.0017441108885741796,0,0.001604313890691933,0,0.0,0,0.0014818172746009217,0,0.0014373701817775864,0,0.011156675667251092,0,0.000243441966279484,0,0.0011322178198830135,exp1,5,120,1000.0,10
19,442.0140000000001,639.4620000000014,876.0509999999995,692.4539999999997,632.8379999999997,621.9270000000015,846.8339999999989,689.7749999999996,823.7759999999998,657.8970000000008,703.8569999999982,660.7620000000006,684.3239999999987,706.025999999998,684.6059999999998,658.7490000000016,682.6710000000003,674.0910000000003,711.5939999999991,949.812,653.0820000000003,4153.997999999996,4168.157999999994,0.0,16061.747999999992,322.77900000000045,313.08600000000024,618.363000000003,18579.852000000003,09-05-26-191151,0,0.0006455377432087184,0,0.004237160016968805,0,0.0030176527903803263,0,0.004165519301088022,0,0.0028345023897483057,0,0.0038460294282171292,0,0.0026406719945177848,0,0.00240195972039825,0,0.004573602809652827,0,0.0010329379563433494,0,0.0023210484849225665,0,0.005017678827012789,0,0.0017713012685977858,0,0.0038408344716073517,0,0.0030537960520232443,0,0.00840517990137804,0,0.005556291257585583,0,0.007462366886659966,0,0.0023365507794086138,0,0.004016776269724798,0,0.00780940800391014,0,0.0017926619930921373,0,0.0007752640710601,0,0.0,0,0.0017268881809153203,0,0.006188363487095172,0,0.005217870329641078,0,0.002599175334562137,0,0.0008937290708823653,exp1,5,120,1000.0,10
20,342.8729999999987,602.2109999999993,665.2950000000019,858.759,867.630000000001,642.0120000000006,667.0349999999999,891.4889999999978,871.5480000000025,694.6530000000002,788.9940000000024,689.4390000000003,818.8650000000016,673.746000000001,864.6749999999975,905.5769999999976,732.6360000000004,813.9599999999973,908.4420000000008,786.3869999999988,865.3140000000003,4364.112000000001,4317.333000000004,0.0,17141.771999999997,222.85500000000047,301.40099999999984,511.90799999999945,20096.46,09-05-26-191151,0,7.605024900617097e-05,0,0.0024677674135382133,0,0.0051456227545053634,0,0.005897621875739972,0,0.003114208316133349,0,0.0003084481627301239,0,0.005657993861571509,0,0.00266308550279884,0,0.0006006482954270254,0,0.00023888491034285142,0,0.008597086825807426,0,0.004173925069793083,0,0.002787186159596111,0,0.0033352039780628617,0,0.002111968962149491,0,0.007642088817412157,0,0.006630730447772543,0,0.0060825833883881575,0,0.006017038848617012,0,0.0028440348664780235,0,0.0023922826276667752,0,0.0013105369327235106,0,0.0007655381515444815,0,0.0,0,0.0006820989352269435,0,0.0007219901337074675,0,0.016500695059239012,0,0.004014893563922234,0,0.0027169241582834236,exp1,5,120,1000.0,10
